Column1,Content ID,content Type,Category,Reactions.Reaction Type,Reactions.Datetime,ReactionTypes.Sentiment,ReactionTypes.Score,UNIQUE CATEGORY,VALUES
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,22-12-2020 04:20,positive,65,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,disgust,07-11-2020 08:49,negative,0,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,adore,17-04-2021 22:45,positive,72,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,scared,21-04-2021 00:21,negative,15,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,19-07-2020 10:33,positive,45,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,intrigued,06-07-2020 02:08,positive,45,,
10,5118e9c5-1377-4cc5-a486-65b35b7b7b76,GIF,science,love,26-03-2021 05:42,positive,65,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,13-09-2020 11:24,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,28-01-2021 21:06,negative,12,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,20-01-2021 01:15,neutral,20,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,03-09-2020 01:15,positive,75,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,09-01-2021 10:46,negative,12,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,indifferent,19-09-2020 22:29,neutral,20,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,29-05-2021 07:21,positive,75,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,15-05-2021 19:04,negative,12,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,15-08-2020 12:27,positive,45,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,31-03-2021 15:51,negative,0,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,15-02-2021 03:32,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,29-03-2021 19:03,negative,15,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,scared,29-07-2020 10:40,negative,15,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,08-05-2021 13:47,negative,5,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,06-11-2020 02:36,positive,60,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,25-07-2020 16:31,positive,75,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,worried,04-12-2020 00:56,negative,12,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,22-09-2020 02:08,positive,75,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,05-07-2020 05:50,negative,5,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,20-10-2020 12:11,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,11-01-2021 06:02,positive,60,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,28-02-2021 07:51,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,06-12-2020 13:45,positive,45,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,05-05-2021 09:54,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,interested,27-08-2020 18:36,positive,30,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,15-10-2020 01:29,positive,60,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,15-01-2021 11:33,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,01-03-2021 20:26,positive,45,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,28-11-2020 02:11,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,26-06-2020 19:05,positive,60,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,30-12-2020 13:37,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,super love,14-02-2021 21:15,positive,75,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,27-03-2021 20:07,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,23-08-2020 07:38,negative,10,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,heart,09-11-2020 08:23,positive,60,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,12-05-2021 20:45,negative,5,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,15-04-2021 13:23,negative,5,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,16-08-2020 22:58,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,11-09-2020 16:22,negative,0,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,intrigued,13-04-2021 01:43,positive,45,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,cherish,13-12-2020 15:59,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,dislike,03-12-2020 08:08,negative,10,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,13-10-2020 16:31,negative,0,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,want,04-12-2020 10:04,positive,70,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,peeking,25-01-2021 11:00,neutral,35,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,hate,04-05-2021 19:40,negative,5,,
12,0be59876-d70c-486c-8e0b-a06bef7a2cd6,GIF,tennis,disgust,23-07-2020 19:31,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,06-01-2021 06:08,positive,65,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,21-10-2020 03:48,negative,12,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,23-02-2021 22:36,negative,12,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,26-01-2021 01:00,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,18-12-2020 14:07,neutral,35,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,23-05-2021 23:27,neutral,20,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,worried,31-10-2020 03:17,negative,12,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,20-02-2021 20:02,neutral,20,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,28-10-2020 13:14,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,30-08-2020 00:08,neutral,35,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,08-12-2020 13:12,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,04-11-2020 21:06,negative,15,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,24-08-2020 13:48,negative,15,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,05-01-2021 13:15,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,28-02-2021 09:21,positive,72,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,22-09-2020 04:09,negative,10,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,08-11-2020 02:43,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,26-10-2020 11:48,positive,65,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,04-11-2020 14:58,positive,60,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,love,31-05-2021 01:24,positive,65,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,07-03-2021 06:31,neutral,35,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,17-06-2021 23:27,positive,45,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,27-07-2020 23:54,positive,45,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,19-04-2021 01:45,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,05-10-2020 13:55,positive,50,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,28-09-2020 08:49,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,25-02-2021 04:02,negative,10,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,24-12-2020 22:31,positive,60,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,15-06-2021 12:15,positive,60,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,dislike,03-05-2021 23:10,negative,10,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,12-02-2021 04:23,positive,45,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,adore,31-08-2020 00:39,positive,72,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,indifferent,11-01-2021 08:47,neutral,20,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,02-08-2020 20:28,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,disgust,18-10-2020 12:49,negative,0,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,28-03-2021 08:08,neutral,35,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,11-02-2021 04:02,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,heart,12-08-2020 23:43,positive,60,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,07-01-2021 02:48,negative,15,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,interested,27-10-2020 03:58,positive,30,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,19-02-2021 00:55,negative,15,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,08-06-2021 10:45,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,18-10-2020 04:17,positive,50,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,super love,05-11-2020 13:54,positive,75,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,intrigued,16-08-2020 12:12,positive,45,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,scared,14-10-2020 14:55,negative,15,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,peeking,01-04-2021 12:04,neutral,35,,
13,81abd65a-3b76-4574-a0a7-db6bf7184ae2,video,food,like,25-09-2020 06:17,positive,50,,
14,e6ee2244-9382-49a9-8cbf-fa54aaaa2392,audio,travel,intrigued,03-03-2021 18:40,positive,45,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,30-10-2020 03:52,positive,30,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,like,12-02-2021 05:48,positive,50,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,disgust,08-02-2021 03:28,negative,0,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,interested,02-04-2021 07:49,positive,30,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,30-06-2020 05:53,negative,12,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,worried,22-10-2020 23:10,negative,12,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,indifferent,16-06-2021 13:46,neutral,20,,
15,7ffd0a82-4a0a-4527-a4d6-e251b756bac7,GIF,fitness,cherish,10-08-2020 13:42,positive,70,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,adore,26-07-2020 19:34,positive,72,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,interested,12-12-2020 15:31,positive,30,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,want,21-08-2020 15:22,positive,70,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,31-05-2021 20:37,neutral,20,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,indifferent,14-02-2021 06:00,neutral,20,,
16,f332d362-dc48-46c2-a64b-641157c0987e,GIF,soccer,disgust,15-02-2021 20:35,negative,0,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,08-09-2020 14:01,negative,5,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,28-10-2020 07:37,negative,12,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,21-11-2020 19:53,positive,30,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,16-10-2020 22:41,negative,15,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,08-01-2021 12:46,negative,5,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,07-09-2020 06:55,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,26-01-2021 16:14,negative,5,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,worried,15-09-2020 22:47,negative,12,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,09-11-2020 00:34,positive,65,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,like,03-09-2020 13:36,positive,50,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,indifferent,01-02-2021 04:49,neutral,20,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,14-04-2021 18:36,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,love,12-01-2021 11:57,positive,65,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,02-11-2020 22:53,negative,10,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,heart,08-03-2021 00:05,positive,60,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,14-09-2020 05:11,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,dislike,28-07-2020 09:50,negative,10,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,30-06-2020 01:25,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,26-01-2021 19:53,positive,72,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,cherish,30-06-2020 07:10,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,19-05-2021 16:20,positive,72,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,11-03-2021 23:55,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,want,17-10-2020 22:39,positive,70,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,adore,12-04-2021 17:12,positive,72,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,25-11-2020 01:57,negative,5,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,09-06-2021 09:41,negative,0,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,peeking,20-05-2021 17:51,neutral,35,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,hate,30-09-2020 18:09,negative,5,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,07-10-2020 16:03,positive,75,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,07-10-2020 01:24,negative,15,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,11-01-2021 16:13,negative,15,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,26-12-2020 06:13,negative,0,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,disgust,15-06-2021 17:31,negative,0,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,scared,21-05-2021 09:25,negative,15,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,14-11-2020 15:11,positive,45,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,super love,05-05-2021 15:38,positive,75,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,interested,17-08-2020 10:08,positive,30,,
17,a2e93b29-9259-4092-a4d7-62d5e823bb74,video,public speaking,intrigued,31-12-2020 05:53,positive,45,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,21-11-2020 03:14,negative,0,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,05-10-2020 18:00,negative,5,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,28-05-2021 15:20,positive,70,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,hate,12-01-2021 12:14,negative,5,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,20-02-2021 00:07,negative,15,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,14-07-2020 21:01,positive,45,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,05-06-2021 10:04,negative,12,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,want,23-03-2021 01:55,positive,70,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,cherish,18-05-2021 09:52,positive,70,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,31-08-2020 05:22,negative,15,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,04-06-2021 16:57,positive,50,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,disgust,01-01-2021 11:23,negative,0,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,29-05-2021 04:16,negative,10,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,18-07-2020 10:43,positive,30,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,adore,07-11-2020 01:54,positive,72,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,11-08-2020 12:01,positive,50,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,dislike,24-07-2020 18:23,negative,10,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,scared,08-10-2020 08:38,negative,15,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,05-02-2021 13:05,neutral,20,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,indifferent,09-11-2020 03:05,neutral,20,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,interested,26-07-2020 10:36,positive,30,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,like,19-05-2021 04:30,positive,50,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,15-11-2020 22:53,positive,75,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,worried,04-02-2021 13:45,negative,12,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,intrigued,01-08-2020 23:38,positive,45,,
18,9b3a6d30-48e8-476c-82be-9031524bd04d,video,food,super love,22-09-2020 17:07,positive,75,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,21-05-2021 12:47,positive,72,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,25-02-2021 12:05,neutral,35,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,10-04-2021 09:41,negative,0,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,06-04-2021 19:56,negative,12,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,worried,05-04-2021 16:42,negative,12,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,14-12-2020 12:53,negative,0,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,06-03-2021 10:03,positive,60,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,12-10-2020 01:42,negative,5,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,14-11-2020 10:25,positive,50,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,07-06-2021 12:44,negative,15,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,13-02-2021 13:45,negative,5,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,08-05-2021 11:21,positive,65,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,20-11-2020 19:09,negative,15,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,18-07-2020 03:52,positive,70,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,27-08-2020 15:23,positive,65,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,29-09-2020 02:49,negative,10,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,17-08-2020 14:29,positive,50,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,16-08-2020 17:45,positive,70,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,06-07-2020 00:08,positive,50,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,heart,22-07-2020 01:15,positive,60,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,16-05-2021 13:24,negative,15,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,20-05-2021 22:09,positive,65,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,11-02-2021 08:54,negative,5,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,03-08-2020 17:58,positive,45,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,18-09-2020 16:29,positive,70,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,27-03-2021 08:58,negative,5,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,13-07-2020 21:02,negative,10,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,19-01-2021 03:07,positive,75,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,want,30-04-2021 06:11,positive,70,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,like,04-04-2021 01:34,positive,50,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,03-02-2021 18:41,neutral,20,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,06-10-2020 10:20,negative,0,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,interested,07-11-2020 17:59,positive,30,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,dislike,22-12-2020 01:07,negative,10,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,indifferent,20-03-2021 14:45,neutral,20,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,14-08-2020 09:02,positive,45,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,intrigued,20-09-2020 19:55,positive,45,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,scared,20-12-2020 16:12,negative,15,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,adore,08-05-2021 18:54,positive,72,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,peeking,23-10-2020 18:02,neutral,35,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,disgust,27-08-2020 15:08,negative,0,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,cherish,23-05-2021 04:59,positive,70,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,love,27-11-2020 02:50,positive,65,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,super love,16-04-2021 11:15,positive,75,,
19,850fe90d-47d6-4eb7-b9c8-810afcb99ce9,video,tennis,hate,29-05-2021 04:12,negative,5,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,worried,27-10-2020 22:11,negative,12,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,intrigued,03-04-2021 05:44,positive,45,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,dislike,29-06-2020 07:21,negative,10,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,hate,24-09-2020 06:28,negative,5,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,disgust,13-09-2020 08:14,negative,0,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,disgust,19-08-2020 03:04,negative,0,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,cherish,11-05-2021 19:35,positive,70,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,indifferent,02-04-2021 19:50,neutral,20,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,cherish,22-09-2020 01:23,positive,70,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,scared,05-08-2020 16:00,negative,15,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,indifferent,15-12-2020 21:35,neutral,20,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,love,28-05-2021 07:57,positive,65,,
20,baa2db00-81ba-4c34-b17d-dd950bfa133b,GIF,soccer,love,09-06-2021 03:55,positive,65,,
